Driver,Age,AnnualSalary
1461,42,34614.54
1462,38,33992.78
1463,29,30186.21
1464,51,30001.98
1465,27,35568.64
1466,60,35438.47
1467,46,38698.67
1468,28,33212.37
1469,60,32923.65
1470,31,38479.42
1471,57,37576.12
1472,40,37933.5
1473,27,36219.25
1474,43,33912.27
1475,52,39967.71
1476,54,35440.72
1477,59,39206.1
1478,33,32208.15
1479,45,36934.09
1480,54,39409.53
1481,40,36751.5
1482,29,33016.53
1483,60,30300.62
1484,42,37630.33
1485,43,32336.79
1486,27,36779.66
1487,47,33538.12
1488,51,34979.59
1489,48,33027.78
1490,32,35294.85
1491,51,37235.86
1492,45,33476.34
1493,57,33324.74
1494,43,30440.98
1495,29,38679.04
1496,51,35806.76
1497,44,37402.64
1498,38,35744.26
1499,43,35340.7
1500,45,35263.0
1501,58,30629.02
1502,54,31531.27
1503,50,33180.38
1504,26,33801.38
1505,53,32186.82
1506,58,32047.94
1507,54,30469.42
1508,55,32628.57
1509,57,30564.16
1510,42,39556.42
1511,39,37122.44
1512,60,35530.24
1513,26,34372.86
1514,48,39942.66
1515,56,32793.18
1516,28,34322.85
1517,60,30949.25
1518,60,32012.73
1519,45,39441.71
1520,50,36574.81
1521,34,36576.96
1522,39,36731.79
1523,46,33979.13
1524,55,39332.34
1525,36,34322.65
1526,57,31803.38
1527,28,32848.62
1528,46,36774.33
1529,40,37214.64
1530,38,39222.83
1531,37,30436.9
1532,29,35479.63
1533,44,36417.58
1534,44,31733.65
1535,38,30592.21
1536,59,36916.61
1537,40,31367.76
1538,42,36214.34
1539,48,31936.48
1540,25,35348.57
1541,40,31692.36
1542,50,33015.62
1543,28,31026.57
1544,52,34503.82
1545,53,36600.2
1546,29,35930.23
1547,51,33380.27
1548,59,36843.78
1549,58,38676.37
1550,37,32112.11
1551,48,31781.99
1552,31,37669.05
1553,33,30949.43
1554,25,37511.11
1555,33,33176.6
1556,39,32946.72
1557,43,39061.13
1558,31,34021.01
1559,54,33354.53
1560,27,30797.0
1561,60,34337.99
1562,38,35692.31
1563,39,33175.56
1564,60,34982.72
1565,41,35433.2
1566,26,36587.59
1567,46,32122.15
1568,45,35518.55
1569,34,30551.2
1570,37,30005.95
1571,30,38614.69
1572,37,31057.28
1573,30,34618.02
1574,45,30067.7
1575,47,33754.89
1576,48,32410.62
1577,35,35399.43
1578,50,32723.14
1579,46,31473.63
1580,40,31850.14
1581,46,35022.57
1582,36,35838.92
1583,26,37064.9
1584,51,38890.75
1585,46,31317.58
1586,40,30849.14
1587,52,38601.39
1588,60,36476.48
1589,58,37540.35
1590,32,30241.59
1591,55,35004.28
1592,42,32607.54
1593,53,34255.41
1594,45,34178.32
1595,27,38819.27
1596,37,34667.83
1597,32,35948.4
1598,54,31477.27
1599,34,36298.53
1600,44,37452.59
1601,44,34337.85
1602,58,39387.58
1603,48,37904.57
1604,41,39522.94
1605,41,36789.26
1606,47,32181.19
1607,31,37852.83
1608,29,30879.35
1609,39,31187.24
1610,43,34365.77
1611,37,37689.59
1612,43,35642.06
1613,28,38188.26
1614,27,34811.41
1615,60,35258.53
1616,27,36558.49
1617,42,31316.24
1618,33,36561.58
1619,41,33334.15
1620,59,32710.9
1621,26,35953.06
1622,28,32711.74
1623,45,39138.43
1624,36,37910.8
1625,27,30510.57
1626,30,34808.76
1627,52,31956.54
1628,40,39799.99
1629,59,36517.9
1630,45,31878.47
1631,54,34676.59
1632,39,36628.06
1633,57,36370.92
1634,43,32783.44
1635,47,39339.1
1636,49,30980.42
1637,59,31349.81
1638,37,36095.38
1639,31,36908.55
1640,48,38168.0
1641,56,38268.91
1642,51,30877.93
1643,28,37643.73
1644,42,35820.98
1645,50,31075.75
1646,44,37780.31
1647,25,35278.65
1648,54,34980.12
1649,54,34562.17
1650,56,32757.57
1651,27,32527.94
1652,48,37751.93
1653,34,34821.79
1654,34,36077.03
1655,53,35958.41
1656,42,36003.46
1657,25,38338.54
1658,27,35765.94
1659,48,33327.81
1660,31,39846.11
1661,35,33724.97
1662,59,35322.34
1663,29,39980.09
1664,49,37704.6
1665,39,32495.01
1666,58,32728.14
1667,53,33539.44
1668,57,31017.59
1669,45,36476.44
1670,38,31600.23
1671,38,36378.21
1672,37,39051.82
1673,50,33061.78
1674,52,32447.9
1675,32,39852.0
1676,58,34130.71
1677,41,32314.47
1678,32,30271.83
1679,56,37134.47
1680,29,37135.86
1681,41,37227.25
1682,40,32341.47
1683,58,31598.46
1684,59,36623.61
1685,38,36323.65
1686,39,31596.83
1687,36,33283.53
1688,34,32215.89
1689,47,31233.47
1690,43,36627.53
1691,40,31141.75
1692,30,34029.48
1693,59,31130.8
1694,53,36350.96
1695,50,31030.32
1696,46,35990.71
1697,43,36252.26
1698,58,39153.9
1699,45,38014.27
1700,56,33944.59
1701,41,34475.19
1702,36,38824.5
1703,48,31592.58
1704,46,38673.87
1705,33,32058.62
1706,48,34419.37
1707,37,30046.51
1708,26,37438.1
1709,26,35706.76
1710,43,30921.26
1711,39,32185.67
1712,49,31358.4
1713,29,38053.55
1714,42,38688.4
1715,30,34516.63
1716,58,31905.12
1717,43,33288.24
1718,60,34776.7
1719,39,32858.61
1720,46,39467.01
1721,43,39091.14
1722,44,33473.35
1723,38,35045.84
1724,41,31625.64
1725,43,33028.99
1726,34,31337.79
1727,57,31720.36
1728,31,30140.74
1729,58,36506.1
1730,33,38257.98
1731,35,38355.59
1732,45,30035.45
1733,59,35775.66
1734,40,36858.28
1735,30,30823.49
1736,56,30241.22
1737,55,37936.47
1738,30,31070.91
1739,46,37345.57
1740,56,32314.53
1741,42,33625.17
1742,37,31155.18
1743,45,31117.62
1744,42,35825.2
1745,39,38076.52
1746,34,37906.5
1747,57,36900.22
1748,48,38211.83
1749,49,37372.87
1750,38,32030.47
1751,36,34714.59
1752,51,38145.9
1753,36,36636.28
1754,51,35206.98
1755,26,36253.86
1756,46,36110.14
1757,30,33826.49
1758,50,30437.9
1759,32,36914.09
1760,40,35906.36
1761,38,36339.9
1762,50,31410.25
1763,58,30926.99
1764,28,32290.69
1765,60,31590.52
1766,37,36634.82
1767,60,31449.75
1768,59,38223.5
1769,54,34705.9
1770,27,39643.91
1771,55,33107.22
1772,53,36085.34
1773,57,37379.85
1774,59,30337.8
1775,30,37209.34
1776,33,37073.87
1777,57,36568.18
1778,58,34322.45
1779,46,30344.48
1780,32,34918.87
1781,54,39907.6
1782,29,34596.45
1783,52,37484.39
1784,34,39550.88
1785,37,37340.24
1786,54,30868.89
1787,26,36632.77
1788,56,30578.61
1789,53,31848.53
1790,60,31457.75
1791,31,31076.22
1792,45,35448.31
1793,55,35906.31
1794,32,38537.98
1795,54,31998.19
1796,44,39907.42
1797,53,35462.45
1798,53,38360.06
1799,29,31196.6
1800,28,39466.19
1801,26,33844.54
1802,52,37787.66
1803,54,34352.82
1804,25,34570.94
1805,43,36120.61
1806,47,30067.23
1807,41,31934.49
1808,35,36870.12
1809,54,34504.73
1810,59,30128.91
1811,43,30760.46
1812,44,31200.31
1813,60,37207.96
1814,50,34825.48
1815,33,33099.86
1816,43,37742.71
1817,32,39654.77
1818,51,33655.89
1819,47,31493.65
1820,54,38836.0
1821,40,34031.08
1822,29,34276.33
1823,40,39894.71
1824,39,34353.15
1825,59,33143.44
1826,28,33650.39
1827,31,34164.32
1828,36,39785.35
1829,53,34851.07
1830,39,34396.41
1831,43,38792.99
1832,57,33506.75
1833,41,30321.11
1834,58,36139.75
1835,48,39792.1
1836,49,38517.55
1837,51,39530.54
1838,50,37902.68
1839,43,30698.8
1840,60,38682.07
1841,44,33028.16
1842,27,31600.67
1843,60,35393.25
1844,54,34420.84
1845,45,32573.19
1846,34,31149.52
1847,39,37371.79
1848,41,38380.54
1849,25,32447.55
1850,58,39963.0
1851,25,30082.0
1852,28,36262.57
1853,38,30516.88
1854,60,35527.53
1855,25,35048.98
1856,55,39179.92
1857,41,39071.63
1858,60,32230.23
1859,44,39114.77
1860,40,39451.66
1861,48,33662.21
1862,38,36676.16
1863,60,32189.72
1864,32,34125.8
1865,47,36579.38
1866,58,38881.09
1867,29,39119.1
1868,57,36811.93
1869,37,31936.61
1870,54,39285.47
1871,51,30284.72
1872,53,35714.21
1873,50,39152.74
1874,37,31858.95
1875,33,33888.37
1876,31,35034.92
1877,56,32318.77
1878,53,36530.57
1879,41,34308.24
1880,56,36068.99
1881,49,34717.27
1882,27,32348.09
1883,58,33826.22
1884,56,38661.75
1885,38,31448.92
1886,41,33553.48
1887,32,30746.23
1888,52,30715.76
1889,59,30353.38
1890,53,34282.41
1891,46,36139.84
1892,60,33782.78
1893,48,34957.41
1894,28,32504.92
1895,43,39359.68
1896,51,32795.4
1897,40,39005.1
1898,56,35697.09
1899,43,30026.0
1900,43,37989.02
1901,34,38224.55
1902,32,34493.06
1903,60,39939.09
1904,27,38782.0
1905,25,33804.11
1906,34,36896.78
1907,33,39670.98
1908,47,30927.44
1909,50,31298.21
1910,41,32817.02
1911,55,34611.96
1912,42,32971.29
1913,25,37183.68
1914,27,32194.74
1915,42,36843.11
1916,27,30423.27
1917,49,30544.41
1918,43,34404.73
1919,59,36136.44
1920,30,33690.96
1921,54,38117.47
1922,25,32914.49
1923,53,39907.97
1924,53,34256.47
1925,53,37648.89
1926,55,37333.2
1927,50,34362.76
1928,60,34529.15
1929,56,33584.69
1930,54,39876.16
1931,25,31588.08
1932,59,34190.71
1933,29,31564.21
1934,46,35726.76
1935,29,32001.21
1936,27,38307.7
1937,37,37658.42
1938,53,34323.07
1939,28,32616.76
1940,47,31004.75
1941,48,34214.33
1942,52,37795.93
1943,33,39911.7
1944,25,32858.39
1945,45,33628.32
1946,59,35529.92
1947,35,31111.45
1948,32,36877.83
1949,56,37740.72
1950,41,38414.98
1951,55,37087.1
1952,47,36003.13
1953,51,38587.21
1954,42,31828.93
1955,37,38538.42
1956,51,30616.48
1957,55,34598.58
1958,58,37734.7
1959,27,37994.56
1960,46,30713.52
1961,54,35826.11
1962,47,39976.43
1963,56,35087.4
1964,49,39050.4
1965,56,36682.22
1966,53,39041.5
1967,28,39459.69
1968,52,37055.2
1969,56,38946.26
1970,45,39378.85
1971,52,33727.85
1972,34,38257.55
1973,40,30808.15
1974,25,35804.59
1975,29,37518.52
1976,58,37772.02
1977,42,34878.21
1978,41,37612.57
1979,51,38991.51
1980,25,31402.79
1981,38,39270.64
1982,59,39197.26
1983,55,37534.58
1984,37,32957.78
1985,59,36650.76
1986,47,32064.94
1987,37,33875.18
1988,46,36057.18
1989,40,33410.37
1990,46,35911.48
1991,30,32716.6
1992,43,33924.05
1993,28,38195.51
1994,46,36006.64
1995,44,30626.6
1996,54,39892.8
1997,37,35721.44
1998,39,33253.19
1999,60,36007.38
2000,55,35384.64
2001,58,31161.6
2002,28,38723.65
2003,42,34130.75
2004,52,38699.82
2005,49,33014.69
2006,56,38131.4
2007,49,38651.94
2008,27,36757.34
2009,46,34738.58
2010,47,33570.96
2011,33,37828.31
2012,43,34099.18
2013,54,39318.89
2014,60,37916.77
2015,26,35226.96
2016,49,31193.1
2017,47,36499.23
2018,36,31062.41
2019,29,30000.34
2020,28,32918.81
2021,40,38389.86
2022,34,38667.04
2023,29,35085.01
2024,55,32893.53
2025,46,37144.01
2026,55,31387.52
2027,48,34190.11
2028,38,37708.69
2029,48,33292.35
2030,34,35099.98
2031,34,37551.43
2032,43,33734.3
2033,57,35150.04
2034,27,30858.88
2035,47,35979.16
2036,29,31712.22
2037,32,35604.78
2038,32,31986.63
2039,28,30406.38
2040,37,31741.07
2041,29,37224.0
2042,49,31482.15
2043,42,35730.63
2044,49,33631.18
2045,39,37368.68
2046,46,31021.42
2047,54,33111.41
2048,57,38030.75
2049,56,36796.5
2050,46,33093.5
2051,40,32759.6
2052,32,39752.57
2053,26,33368.9
2054,59,38844.54
2055,60,36244.18
2056,48,34889.98
2057,25,38107.51
2058,50,38737.93
2059,41,31207.6
2060,38,34347.98
2061,25,34951.19
2062,26,31450.44
2063,57,38953.08
2064,32,34038.17
2065,25,31857.9
2066,45,37450.68
2067,31,34350.63
2068,60,32409.79
2069,56,30809.59
2070,45,30665.35
2071,50,34273.1
2072,60,38627.13
2073,57,33062.69
2074,57,30571.12
2075,26,38726.22
2076,37,32515.1
2077,38,34270.84
2078,38,39221.23
2079,50,38863.83
2080,38,31316.65
2081,58,38913.14
2082,49,37593.09
2083,32,34105.66
2084,47,32461.91
2085,30,35790.53
2086,44,37189.48
2087,49,30548.56
2088,38,35685.58
2089,32,38491.08
2090,34,39872.03
2091,55,34584.82
2092,34,34653.01
2093,54,34879.87
2094,55,35584.63
2095,43,37008.96
2096,30,30991.76
2097,33,35388.01
2098,26,39454.98
2099,38,34979.87
2100,59,34962.17
2101,48,32631.0
2102,39,37430.16
2103,27,37623.74
2104,28,31895.09
2105,54,31948.78
2106,58,34426.69
2107,37,31024.81
2108,57,34286.41
2109,46,32517.56
2110,49,35983.97
2111,37,30479.33
2112,36,39409.43
2113,32,32457.36
2114,43,32142.45
2115,58,33630.1
2116,49,31282.22
2117,26,31480.68
2118,55,30404.84
2119,27,39487.95
2120,33,37625.94
2121,28,34135.67
2122,26,33755.76
2123,34,33741.65
2124,43,36595.22
2125,37,34729.38
2126,29,33030.16
2127,42,33866.26
2128,45,33281.24
2129,37,33269.8
2130,40,37794.57
2131,45,32532.1
2132,53,34124.93
2133,38,38728.53
2134,48,37368.84
2135,55,36055.55
2136,40,34823.63
2137,32,30872.85
2138,49,31879.14
2139,26,38714.64
2140,56,33871.69
2141,45,34294.43
2142,49,32408.82
2143,27,36021.08
2144,54,37408.05
2145,53,39747.87
2146,33,30236.85
2147,55,30564.71
2148,47,36869.47
2149,34,33789.75
2150,54,32267.94
2151,37,39126.87
2152,59,31864.36
2153,32,32871.84
2154,28,35121.95
2155,49,31364.59
2156,54,38329.92
2157,50,35346.57
2158,28,31911.99
2159,26,39444.35
2160,38,30854.63
2161,47,37510.57
2162,28,30253.12
2163,54,37836.13
2164,32,39069.77
2165,39,34923.19
2166,50,37251.13
2167,32,34949.49
2168,28,33577.52
2169,34,34904.29
2170,29,35065.9
2171,43,32241.74
2172,39,30036.19
2173,42,37444.12
2174,44,39909.93
2175,29,33308.34
2176,43,30218.61
2177,59,36602.06
2178,45,34129.88
2179,51,31962.39
2180,46,37921.52
2181,25,30011.07
2182,42,33867.29
2183,41,30034.44
2184,39,38443.94
2185,60,34440.04
2186,53,31173.38
2187,38,34103.89
2188,36,37146.76
2189,38,37746.45
2190,40,33822.98
2191,36,39498.65
2192,26,36683.51
2193,37,32462.59
2194,38,39486.98
2195,59,39033.05
2196,56,36430.09
2197,39,39445.95
2198,33,37097.89
2199,44,34088.42
2200,45,34328.72
2201,33,35014.51
2202,54,39753.7
2203,34,31717.17
2204,37,39017.63
2205,25,37492.53
2206,26,36903.11
2207,25,32646.72
2208,54,30564.81
2209,51,37645.22
2210,36,36651.91
2211,34,38440.68
2212,57,36784.17
2213,34,32640.03
2214,29,37552.76
2215,56,38831.55
2216,44,33076.01
2217,55,30556.35
2218,35,32530.36
2219,25,33057.38
2220,32,37920.59
2221,40,35351.15
2222,45,34943.8
2223,41,30762.41
2224,50,33830.2
2225,32,35543.29
2226,28,31541.79
2227,59,33850.94
2228,28,30591.57
2229,39,30710.52
2230,31,32259.86
2231,59,33175.67
2232,26,39705.76
2233,35,39198.96
2234,51,30199.54
2235,57,37137.98
2236,30,35253.5
2237,47,31887.77
2238,43,35808.64
2239,60,31620.6
2240,40,39018.17
2241,39,32088.47
2242,39,30146.07
2243,28,39556.45
2244,59,39130.03
2245,59,34226.22
2246,53,34771.64
2247,50,39866.35
2248,55,39852.97
2249,41,33245.29
2250,43,34345.81
2251,42,35540.82
2252,29,35007.51
2253,49,38609.07
2254,47,37657.24
2255,32,38477.11
2256,54,32356.72
2257,28,36261.79
2258,35,38306.06
2259,52,38357.47
2260,46,34955.61
2261,26,31472.07
2262,33,39174.2
2263,50,31080.48
2264,35,39567.06
2265,58,35050.49
2266,51,30703.77
2267,60,32101.93
2268,28,33409.73
2269,45,35454.94
2270,45,37224.67
2271,45,39569.39
2272,34,39423.55
2273,57,36137.73
2274,44,39215.33
2275,37,33727.34
2276,45,38463.53
2277,56,35224.05
2278,53,38659.94
2279,46,33196.55
2280,27,30119.96
2281,28,39353.43
2282,53,34543.82
2283,54,31213.29
2284,40,32142.52
2285,32,39524.93
2286,33,38515.24
2287,43,38155.19
2288,55,35159.88
2289,46,34967.43
2290,36,37208.09
2291,30,37823.27
2292,39,31436.07
2293,43,35559.62
2294,55,39177.46
2295,37,30325.64
2296,55,37903.22
2297,49,37292.27
2298,30,31728.73
2299,59,31457.68
2300,55,33199.13
2301,40,35268.32
2302,43,32085.01
2303,57,32398.55
2304,38,30939.65
2305,48,33419.52
2306,36,31613.42
2307,52,35404.1
2308,55,39360.66
2309,44,31053.69
2310,57,31923.64
2311,57,39031.85
2312,34,34748.75
2313,33,37988.66
2314,38,37679.11
2315,59,36867.84
2316,26,32912.0
2317,52,38812.19
2318,28,37414.84
2319,53,37460.76
2320,57,34372.44
2321,52,32233.73
2322,34,38295.72
2323,52,31375.96
2324,34,35450.92
2325,39,35311.55
2326,25,36762.09
2327,37,30664.15
2328,32,31204.3
2329,53,37226.73
2330,30,39385.81
2331,43,35159.04
2332,37,39957.73
2333,57,31288.76
2334,25,32268.56
2335,41,31078.7
2336,27,36388.32
2337,47,32380.94
2338,52,35912.32
2339,60,37031.23
2340,45,37958.32
2341,30,32873.4
2342,30,31116.46
2343,52,38087.82
2344,43,35680.86
2345,60,39008.48
2346,30,31833.08
2347,59,30117.39
2348,36,30240.48
2349,34,33664.27
2350,44,36726.77
2351,60,31762.14
2352,44,32741.02
2353,36,35942.16
2354,36,30296.21
2355,39,39244.88
2356,49,33380.47
2357,44,32837.4
2358,27,32966.95
2359,54,33672.95
2360,36,33467.64
2361,44,33402.63
2362,36,33739.37
2363,25,32582.87
2364,52,30719.55
2365,49,37351.16
2366,48,38129.45
2367,35,30421.84
2368,41,30575.7
2369,40,39135.27
2370,58,36916.32
2371,32,34059.76
2372,40,34885.62
2373,43,34506.01
2374,34,37340.13
2375,51,37949.69
2376,32,33002.65
2377,34,35020.27
2378,58,32504.16
2379,42,33365.54
2380,33,32917.53
2381,34,34439.42
2382,35,30285.86
2383,42,36448.56
2384,46,33021.8
2385,57,37997.31
2386,38,33374.58
2387,46,37328.93
2388,51,39229.17
2389,28,32869.7
2390,56,39002.53
2391,33,32659.62
2392,42,35136.57
2393,44,38468.94
2394,30,39887.48
2395,39,35578.02
2396,29,30165.22
2397,43,36714.22
2398,51,34421.52
2399,47,37411.8
2400,46,36806.94
2401,27,39938.46
2402,31,33074.4
2403,29,39933.06
2404,25,33266.45
2405,29,31266.43
2406,48,32292.59
2407,56,32804.96
2408,48,33440.6
2409,29,36351.96
2410,40,37364.65
2411,47,34540.76
2412,39,34630.02
2413,56,32134.3
2414,51,37229.72
2415,54,35735.32
2416,50,36436.57
2417,46,33590.21
2418,41,36968.16
2419,47,32084.59
2420,29,34067.52
2421,31,38117.58
2422,46,39767.52
2423,26,30036.66
2424,25,30633.16
2425,38,35429.38
2426,29,36068.37
2427,40,30003.04
2428,38,39479.43
2429,38,31427.04
2430,50,36949.31
2431,43,34100.89
2432,33,37539.12
2433,55,35467.46
2434,46,34852.64
2435,30,31500.8
2436,42,37416.88
2437,48,39714.12
2438,52,32514.35
2439,53,32736.76
2440,26,39005.87
2441,32,39268.05
2442,37,37914.9
2443,57,31922.69
2444,32,30478.86
2445,38,33469.2
2446,50,39508.37
2447,54,33653.97
2448,45,36780.5
2449,40,35515.6
2450,26,39197.07
2451,31,35544.62
2452,50,31971.69
2453,58,39489.0
2454,41,33237.4
2455,60,30627.25
2456,38,33974.94
2457,40,39837.86
2458,29,34829.03
2459,58,31287.03
2460,54,37716.5
2461,56,38637.97
2462,45,32914.64
2463,54,30470.14
2464,39,39035.92
2465,39,35240.49
2466,34,34391.92
2467,31,34697.49
2468,55,35964.82
2469,32,30683.54
2470,26,32900.14
2471,50,39377.84
2472,29,38060.27
2473,42,37936.01
2474,47,34784.53
2475,38,39185.68
2476,30,35629.3
2477,53,34723.33
2478,50,31782.92
2479,58,38719.72
2480,48,30258.27
2481,35,34145.51
2482,29,34907.51
2483,30,31496.01
2484,46,36365.28
2485,29,32919.79
2486,51,31404.53
2487,44,36983.13
2488,60,36720.43
2489,49,31676.0
2490,44,33640.03
2491,35,31375.24
2492,25,34879.28
2493,29,36140.33
2494,29,36823.99
2495,54,37779.01
2496,36,30655.94
2497,58,31402.7
2498,50,39408.15
2499,32,34669.33
2500,45,36869.27
2501,54,36098.31
2502,48,37592.8
2503,46,37655.65
2504,26,38791.97
2505,44,30266.72
2506,59,39623.44
2507,26,39094.97
2508,60,35005.5
2509,50,34377.69
2510,35,34434.03
2511,45,37029.05
2512,55,30500.43
2513,26,37043.91
2514,58,39112.11
2515,51,36528.03
2516,37,35023.46
2517,52,38350.31
2518,34,30120.62
2519,34,39123.52
2520,33,32157.54
2521,28,33993.19
2522,36,30169.95
2523,57,39785.04
2524,53,34413.14
2525,59,39613.34
2526,36,39507.4
2527,28,33840.22
2528,43,39384.89
2529,55,35343.26
2530,36,34887.75
2531,33,31556.86
2532,44,37754.72
2533,55,33305.77
2534,30,37830.39
2535,45,33018.63
2536,59,39366.27
2537,45,37235.68
2538,30,34453.46
2539,38,30584.44
